"","x"
"33891",15.6712
"33892",15.0402
"33893",15.1874
"33894",15.5611
"33895",15.8324
"33896",14.8265
"33897",14.973
"33898",15.225
"33899",14.9178
"33900",15.4128
"33901",15.2631
"33902",16.1197
"33903",15.9142
"33904",17.2913
"33905",14.4612
"33906",15.8438
"33907",15.1589
"33908",15.014
"33909",14.6098
"33910",17.4974
"33911",16.2992
"33912",13.9542
"33913",14.891
"33914",15.8987
"33915",15.635
"33916",15.9328
"33917",15.5478
"33918",15.0241
"33919",15.2924
"33920",15.5776
"33921",15.4276
"33922",15.486
"33923",14.5167
"33924",14.8447
"33925",15.7969
"33926",15.9881
"33927",15.1974
"33928",15.1643
"33929",15.0526
"33930",15.7932
"33931",15.7014
"33932",15.7856
"33933",15.0706
"33934",14.2941
"33935",14.5281
"33936",14.9077
"33937",14.5154
"33938",14.4022
"33939",14.8623
"33940",14.9127
"33941",14.756
"33942",14.2376
"33943",14.266
"33944",14.217
"33945",13.8442
"33946",13.9378
"33947",14.2899
"33948",14.0495
"33949",14.0587
"33950",14.2599
"33951",14.3264
"33952",13.9777
"33953",14.2287
"33954",14.2162
"33955",13.9813
"33956",14.6669
"33957",14.6583
"33958",14.6144
"33959",14.5031
"33960",14.778
"33961",14.6199
"33962",15.0811
"33963",14.9036
"33964",14.9498
"33965",14.8598
"33966",14.961
"33967",15.0429
"33968",14.9273
"33969",14.9188
"33970",15.2764
"33971",15.1993
"33972",15.1642
"33973",14.3931
"33974",14.215
"33975",14.4042
"33976",14.6601
"33977",15.1901
"33978",14.8119
"33979",14.8133
"33980",14.8963
"33981",14.9295
"33982",14.8637
"33983",14.9127
"33984",14.8664
"33985",14.9188
"33986",14.922
"33987",14.7806
"33988",14.9003
"33989",14.9287
"33990",15.0132
"33991",14.4638
"33992",14.4882
"33993",14.296
"33994",14.2602
"33995",14.3476
"33996",14.3871
"33997",14.6273
"33998",14.7388
"33999",14.8502
"34000",14.7178
"34001",14.6416
"34002",15.4616
"34003",14.95
"34004",15.125
"34005",14.5574
"34006",14.6071
"34007",14.5912
"34008",14.4535
"34009",15.0119
"34010",14.6917
"34011",14.4443
"34012",14.4304
"34013",14.528
"34014",14.0846
"34015",14.644
"34016",14.0219
"34017",14.4668
"34018",14.254
"34019",14.1835
"34020",14.3116
"34021",14.5015
"34022",14.3663
"34023",14.4518
"34024",14.4469
"34025",14.3129
"34026",14.3393
"34027",14.2819
"34028",14.2255
"34029",14.1488
"34030",14.2038
"34031",14.1144
"34032",14.5935
"34033",14.4354
"34034",14.5636
"34035",14.3164
"34036",14.4229
"34037",14.3548
"34038",14.7261
"34039",14.7337
"34040",14.7001
"34041",14.6091
"34042",14.8149
"34043",14.3614
"34044",14.078
"34045",14.9838
"34046",14.2354
"34047",14.4114
"34048",14.6427
"34049",15.3573
"34050",14.3918
"34051",14.568
"34052",14.6813
"34053",16.1844
"34054",15.4007
"34055",15.0504
"34056",15.0532
"34057",15.7099
"34058",15.7429
"34059",15.2987
"34060",15.2156
"34061",14.8946
"34062",15.0354
"34063",15.0349
"34064",15.6148
"34065",15.5791
"34066",15.7654
"34067",15.1586
"34068",15.0644
"34069",15.0318
"34070",15.0629
"34071",15.3506
"34072",15.4966
"34073",15.5154
"34074",15.7593
"34075",15.8764
"34076",16.0834
"34077",15.2156
"34078",15.2933
"34079",15.3344
"34080",15.4277
"34081",15.2926
"34082",15.0365
"34083",14.8752
"34084",15.1291
"34085",15.1647
"34086",15.4213
"34087",15.4397
"34088",14.661
"34089",15.5805
"34090",17.6657
"34091",16.4892
"34092",16.1276
"34093",15.4096
"34094",15.668
"34095",15.1881
"34096",15.8108
"34097",15.9049
"34098",14.3373
"34099",14.8398
"34100",15.5085
"34101",15.0866
"34102",15.1507
"34103",17.3888
"34104",16.4403
"34105",14.3765
"34106",16.0525
"34107",15.0002
"34108",14.7634
"34109",14.678
"34110",12.3507
"34111",12.5119
"34112",12.0108
"34113",13.5238
"34114",13.6361
"34115",15.204
"34116",14.3131
"34117",14.4855
"34118",14.7968
"34119",14.3693
"34120",14.3876
"34121",14.3508
"34122",14.6252
"34123",14.8486
"34124",14.5702
"34125",14.9089
"34126",14.9011
"34127",14.4905
"34128",14.5683
"34129",14.6764
"34130",14.4491
"34131",14.6812
"34132",15.3854
"34133",17.1934
"34134",15.1367
"34135",15.5173
"34136",14.8256
"34137",15.4099
"34138",15.2581
"34139",14.2385
"34140",14.4756
"34141",14.7831
"34142",16.3081
"34143",15.5728
"34144",15.5797
"34145",14.9231
"34146",14.2427
"34147",15.1097
"34148",14.6289
"34149",13.9869
"34150",16.0048
"34151",14.5946
"34152",15.0159
"34153",15.7284
"34154",15.2493
"34155",14.9996
"34156",15.053
"34157",14.7551
"34158",14.9016
"34159",14.3506
"34160",15.8086
"34161",14.7777
"34162",14.959
"34163",14.7767
"34164",16.3723
"34165",15.9713
"34166",15.9815
"34167",16.4748
"34168",16.4558
"34169",16.6559
"34170",15.2492
"34171",15.2051
"34172",16.7977
"34173",17.3231
"34174",18.0321
"34175",16.6435
"34176",16.8034
"34177",15.4207
"34178",15.2309
"34179",14.91
"34180",15.4756
"34181",14.4182
"34182",14.7513
"34183",14.5772
"34184",14.938
"34185",14.2203
"34186",14.9246
"34187",14.9466
"34188",14.7657
"34189",14.4815
"34190",14.5435
"34191",15.0168
"34192",15.0753
"34193",15.3845
"34194",15.5919
"34195",14.7736
"34196",14.4416
"34197",14.1343
"34198",13.4676
"34199",13.8098
"34200",13.8267
"34201",13.8413
"34202",14.04
"34203",13.3292
"34204",13.7508
"34205",14.4989
"34206",12.4288
"34207",12.5294
"34208",12.4441
"34209",12.397
"34210",11.9053
"34211",12.1685
"34212",13.3511
"34213",13.6535
"34214",14.8863
"34215",14.7653
"34216",15.1872
"34217",14.6087
"34218",14.6153
"34219",14.2724
"34220",15.8142
"34221",15.1457
"34222",14.9903
"34223",15.1018
"34224",14.4645
"34225",15.1681
"34226",15.2079
"34227",15.0681
"34228",15.3359
"34229",14.6208
"34230",14.4308
"34231",14.7694
"34232",15.0912
"34233",14.9926
"34234",15.4831
"34235",15.3203
"34236",16.8603
"34237",16.5565
"34238",16.6756
"34239",15.1573
"34240",14.9721
"34241",15.82
"34242",15.3474
"34243",16.2847
"34244",16.1613
"34245",16.1235
"34246",18.2669
"34247",17.3538
"34248",15.9331
"34249",14.8741
"34250",15.1378
"34251",15.2695
"34252",15.2108
"34253",15.4406
"34254",15.0528
"34255",15.4611
"34256",15.1525
"34257",14.5843
"34258",14.6203
"34259",14.8952
"34260",15.6579
"34261",15.1449
"34262",15.1966
"34263",15.0663
"34264",15.5783
"34265",15.945
"34266",15.4346
"34267",15.9214
"34268",14.6462
"34269",15.6157
"34270",13.7997
"34271",13.5231
"34272",13.0631
"34273",12.0971
"34274",9.85619
"34275",10.7638
"34276",11.2796
"34277",12.6452
"34278",13.4333
"34279",13.7292
"34280",13.5115
"34281",12.1217
"34282",12.4136
"34283",11.8865
"34284",12.1673
"34285",12.3114
"34286",12.6601
"34287",12.5196
"34288",12.6999
"34289",12.6777
"34290",12.7698
"34291",11.893
"34292",12.0844
"34293",12.4309
"34294",12.1591
"34295",12.233
"34296",12.1374
"34297",12.1936
"34298",12.106
"34299",11.9139
"34300",12.1618
"34301",11.7582
"34302",12.3675
"34303",12.2279
"34304",13.4299
"34305",13.3517
"34306",13.7167
"34307",13.8635
"34308",13.3839
"34309",13.5478
"34310",13.3705
"34311",13.8782
"34312",14.057
"34313",13.1058
"34314",12.4736
"34315",11.8252
"34316",12.5088
"34317",11.6829
"34318",11.5411
"34319",11.5166
"34320",12.2007
"34321",12.3507
"34322",12.0591
"34323",12.3394
"34324",12.2609
"34325",11.9498
"34326",12.3294
"34327",12.3559
"34328",12.1676
"34329",12.2427
"34330",12.2593
"34331",12.1016
"34332",12.1953
"34333",11.5084
"34334",10.8292
"34335",11.6134
"34336",12.2351
"34337",11.7578
"34338",11.7873
"34339",12.4706
"34340",11.6516
"34341",11.4105
"34342",11.333
"34343",11.3849
"34344",11.2826
"34345",12.6385
"34346",12.5965
"34347",12.6722
"34348",13.7247
"34349",12.4391
"34350",13.0289
"34351",12.9885
"34352",12.7945
"34353",12.9488
"34354",12.9913
"34355",12.9977
"34356",12.6541
"34357",12.7252
"34358",12.8018
"34359",12.9632
"34360",12.6308
"34361",12.4367
"34362",12.7312
"34363",12.272
"34364",12.3348
"34365",12.3183
"34366",12.0046
"34367",11.9909
"34368",12.1102
"34369",12.0025
"34370",12.3208
"34371",12.4715
"34372",12.7996
"34373",12.2954
"34374",12.0026
"34375",12.0982
"34376",11.6593
"34377",11.4018
"34378",12.4032
"34379",12.5634
"34380",12.9135
"34381",11.9112
"34382",12.8119
"34383",13.3879
"34384",13.1601
"34385",12.8737
"34386",12.0625
"34387",11.923
"34388",11.9678
"34389",11.6227
"34390",12.1246
"34391",12.0219
"34392",12.0305
"34393",12.356
"34394",11.9082
"34395",12.5173
"34396",11.8242
"34397",11.6918
"34398",12.1541
"34399",11.7429
"34400",11.9611
"34401",12.0546
"34402",12.0636
"34403",11.5717
"34404",11.5806
"34405",11.7794
"34406",11.858
"34407",11.885
"34408",12.1824
"34409",11.5753
"34410",13.0722
"34411",14.2226
"34412",13.0141
"34413",14.661
"34414",13.9578
"34415",14.478
"34416",14.8173
"34417",15.0907
"34418",14.2519
"34419",14.9022
"34420",16.0082
"34421",16.4832
"34422",15.5513
"34423",15.0463
"34424",15.4038
"34425",15.864
"34426",16.0686
"34427",14.9373
"34428",15.0071
"34429",15.0052
"34430",15.3163
"34431",15.4877
"34432",13.7011
"34433",17.5176
"34434",17.2875
"34435",17.7461
"34436",16.8787
"34437",14.0953
"34438",14.4386
"34439",15.6985
"34440",15.3326
"34441",14.918
"34442",14.6967
"34443",15.4883
"34444",15.7197
"34445",16.396
"34446",15.0777
"34447",14.7322
"34448",18.2721
"34449",18.0396
"34450",14.6428
"34451",15.3121
"34452",15.0432
"34453",15.4546
"34454",16.2813
"34455",16.5221
"34456",15.0624
"34457",16.2318
"34458",15.5099
"34459",14.1929
"34460",15.0579
"34461",14.5703
"34462",14.7226
"34463",14.4788
"34464",15.2418
"34465",15.0667
"34466",14.959
"34467",15.2663
"34468",16.006
"34469",15.8855
"34470",15.7405
"34471",15.4582
"34472",14.587
"34473",17.3375
"34474",15.8833
"34475",15.4219
"34476",14.7758
"34477",13.6669
"34478",13.9477
"34479",14.2766
"34480",14.2245
"34481",14.1489
"34482",14.6543
"34483",14.5516
"34484",15.5181
"34485",15.4653
"34486",16.3254
"34487",17.5816
"34488",15.8408
"34489",15.1517
"34490",15.8178
"34491",15.4856
"34492",16.4486
"34493",16.6138
"34494",16.597
"34495",16.8547
"34496",16.8407
"34497",16.8631
"34498",16.733
"34499",17.1739
"34500",15.987
"34501",16.0862
"34502",15.8873
"34503",16.6151
"34504",16.8147
"34505",17.1767
"34506",16.0744
"34507",15.8056
"34508",16.9371
"34509",19.38
"34510",16.9583
"34511",16.1632
"34512",14.6617
"34513",17.0456
"34514",15.1531
"34515",16.4498
"34516",16.5798
"34517",15.5134
"34518",15.4811
"34519",15.1639
"34520",14.5694
"34521",14.8339
"34522",14.4106
"34523",14.0371
"34524",16.183
"34525",15.0924
"34526",15.1127
"34527",14.7965
"34528",14.8209
"34529",14.7247
"34530",14.7062
"34531",14.6557
"34532",15.231
"34533",14.2458
"34534",14.093
"34535",14.7246
"34536",15.2164
"34537",16.85
"34538",14.3633
"34539",14.3491
"34540",14.6134
"34541",14.1199
"34542",14.9074
"34543",15.1123
"34544",15.2452
"34545",15.0685
"34546",15.8013
"34547",15.6186
"34548",15.4647
"34549",15.7284
"34550",15.7109
"34551",15.3655
"34552",16.0234
"34553",16.0244
"34554",16.0735
"34555",15.5991
"34556",15.6037
"34557",15.1816
"34558",16.0703
"34559",15.6595
"34560",14.9731
"34561",16.2084
"34562",16.052
"34563",15.5573
"34564",15.6758
"34565",15.6774
"34566",15.8068
"34567",15.9363
"34568",15.9655
"34569",15.7959
"34570",15.8474
"34571",16.0794
"34572",16.2914
"34573",16.334
"34574",16.2207
"34575",16.2105
"34576",16.1859
"34577",16.0838
"34578",16.0419
"34579",16.0363
"34580",15.9873
"34581",16.1191
"34582",16.2449
"34583",16.2289
"34584",16.3551
"34585",16.2573
"34586",16.2929
"34587",16.1023
"34588",15.9006
"34589",15.7661
"34590",15.9417
"34591",15.8842
"34592",15.8515
"34593",15.6925
"34594",15.8835
"34595",15.8743
"34596",15.8901
"34597",15.9876
"34598",16.0648
"34599",16.0745
"34600",15.6302
"34601",15.8337
"34602",16.2086
"34603",16.4555
"34604",16.0102
"34605",16.013
"34606",16.1424
"34607",16.2239
"34608",15.9855
"34609",15.8746
"34610",15.8598
"34611",16.1145
"34612",16.155
"34613",15.8976
"34614",15.8944
"34615",15.8931
"34616",15.9602
"34617",15.7003
"34618",15.7957
"34619",16.0322
"34620",15.9235
"34621",16.3684
"34622",16.3461
"34623",16.1416
"34624",15.945
"34625",16.0016
"34626",15.4779
"34627",15.6087
"34628",15.7066
"34629",15.6767
"34630",15.631
"34631",15.832
"34632",15.7813
"34633",15.8407
"34634",15.9151
"34635",16.0932
"34636",16.0551
"34637",16.0678
"34638",16.1478
"34639",16.1906
"34640",16.2946
"34641",16.1822
"34642",15.6478
"34643",15.7975
"34644",15.3437
"34645",15.3346
"34646",15.8665
"34647",15.7865
"34648",15.8811
"34649",15.8927
"34650",15.8339
"34651",15.7203
"34652",15.55
"34653",15.6787
"34654",15.7048
"34655",15.4025
"34656",15.2922
"34657",15.2782
"34658",15.884
"34659",16.1696
"34660",16.2292
"34661",16.0321
"34662",16.1614
"34663",15.8106
"34664",15.8097
"34665",16.0435
"34666",15.8444
"34667",15.8958
"34668",16.094
"34669",15.6549
"34670",15.5325
"34671",16.0007
"34672",16.328
"34673",15.9101
"34674",15.3297
"34675",15.3911
"34676",15.2863
"34677",15.3073
"34678",15.7603
"34679",15.9664
"34680",16.0681
"34681",15.9625
"34682",15.9351
"34683",15.9694
"34684",14.857
"34685",15.4351
"34686",15.4248
"34687",15.5153
"34688",15.0245
"34689",15.8867
"34690",15.6472
"34691",15.5179
"34692",14.6899
"34693",14.6297
"34694",15.0564
"34695",15.191
"34696",14.5282
"34697",17.0705
"34698",17.1553
"34699",17.0031
"34700",15.7227
"34701",16.7044
"34702",16.5682
"34703",14.7282
"34704",14.99
"34705",14.7354
"34706",14.9713
"34707",15.6522
"34708",15.9512
"34709",15.7428
"34710",15.4321
"34711",15.7316
"34712",16.0817
"34713",16.2243
"34714",14.1193
"34715",13.8847
"34716",14.7633
"34717",14.4348
"34718",14.8835
"34719",14.5366
"34720",17.2026
"34721",16.0874
"34722",15.5445
"34723",15.3855
"34724",15.5934
"34725",16.0102
"34726",16.4273
"34727",14.4671
"34728",15.467
"34729",14.0317
"34730",12.9006
"34731",12.1714
"34732",13.9597
"34733",14.7652
"34734",16.4312
"34735",16.0532
"34736",15.2001
"34737",16.0143
"34738",14.9643
"34739",15.5529
"34740",15.3148
"34741",15.22
"34742",15.188
"34743",15.4846
"34744",15.4461
"34745",15.5364
"34746",15.376
"34747",15.281
"34748",14.8429
"34749",15.6875
"34750",15.2035
"34751",15.1404
"34752",15.8937
"34753",15.9607
"34754",18.5285
"34755",18.6401
"34756",17.7367
"34757",15.1925
"34758",14.2261
"34759",13.497
"34760",15.1085
"34761",14.5006
"34762",15.4449
"34763",15.1894
"34764",15.3576
"34765",15.7279
"34766",15.8301
"34767",14.725
"34768",16.1798
"34769",15.0232
"34770",15.0978
"34771",15.1573
"34772",15.5162
"34773",15.8075
"34774",16.2391
"34775",16.7061
"34776",16.3526
"34777",14.7284
"34778",14.6403
"34779",15.3428
"34780",15.1107
"34781",14.4207
"34782",14.0348
"34783",13.8849
"34784",14.6274
"34785",14.172
"34786",14.6082
"34787",14.6919
"34788",15.1104
"34789",14.3744
"34790",14.3785
"34791",14.7408
"34792",14.9765
"34793",14.5188
"34794",14.4397
"34795",14.4874
"34796",14.7295
"34797",14.7266
"34798",14.6231
"34799",14.3889
"34800",14.4597
"34801",14.5686
"34802",14.673
"34803",14.0391
"34804",15.9602
"34805",14.4296
"34806",15.5238
"34807",15.822
"34808",16.726
"34809",15.6296
"34810",15.2378
"34811",15.6541
"34812",14.9775
"34813",14.9064
"34814",14.7061
"34815",14.5908
"34816",14.3173
"34817",14.7697
"34818",14.6916
"34819",14.914
"34820",15.0252
"34821",15.0961
"34822",15.1235
"34823",15.7706
"34824",14.8725
"34825",14.3603
"34826",14.4137
"34827",14.6822
"34828",14.4135
"34829",14.7729
"34830",14.7533
"34831",14.5445
"34832",15.0055
"34833",14.4378
"34834",14.4675
"34835",14.6966
"34836",14.5678
"34837",14.7682
"34838",13.9889
"34839",14.2108
"34840",13.5429
"34841",14.055
"34842",13.6134
"34843",13.5402
"34844",13.4391
"34845",14.077
"34846",15.9029
"34847",15.0038
"34848",15.3497
"34849",14.1471
"34850",14.4969
"34851",14.2723
"34852",14.3244
"34853",14.5349
"34854",14.1169
"34855",13.9706
"34856",14.4113
"34857",14.4123
"34858",14.6921
"34859",14.6651
"34860",14.8306
"34861",14.3102
"34862",14.6828
"34863",14.7577
"34864",14.1881
"34865",15.8663
"34866",15.1974
"34867",14.7602
"34868",14.1776
"34869",13.9306
"34870",14.2937
"34871",14.1048
"34872",15.1527
"34873",14.6261
"34874",14.1933
"34875",14.5639
"34876",14.2004
"34877",14.5101
"34878",16.0908
"34879",15.867
"34880",16.3728
"34881",16.9296
"34882",15.9272
"34883",14.9916
"34884",16.0621
"34885",14.7231
"34886",14.5343
"34887",14.656
"34888",15.1882
"34889",15.3782
"34890",14.6067
"34891",15.9632
"34892",16.0155
"34893",15.7468
"34894",15.4877
"34895",15.5671
"34896",15.3551
"34897",15.2709
"34898",16.2505
"34899",16.3486
"34900",15.464
"34901",16.143
"34902",16.5795
"34903",14.9529
"34904",15.2998
"34905",15.8143
"34906",17.087
"34907",16.6513
"34908",16.7205
"34909",16.4749
"34910",16.5824
"34911",16.6156
"34912",15.7539
"34913",15.8226
"34914",15.9019
"34915",16.41
"34916",15.4068
"34917",16.1284
"34918",15.9277
"34919",16.1228
"34920",14.2714
"34921",16.2874
"34922",16.071
"34923",14.6304
"34924",15.4414
"34925",15.488
"34926",14.0333
"34927",13.0211
"34928",13.7585
"34929",13.3575
"34930",13.0121
"34931",13.4514
"34932",12.6613
"34933",13.4372
"34934",13.2709
"34935",14.0012
"34936",13.7335
"34937",14.9882
"34938",15.1373
"34939",15.6437
"34940",14.307
"34941",13.9654
"34942",14.7609
"34943",15.2129
"34944",15.6161
"34945",15.1108
"34946",13.6243
"34947",13.608
"34948",16.24
"34949",16.4887
"34950",15.9751
"34951",15.3111
"34952",15.249
"34953",15.7204
"34954",15.9416
"34955",16.3149
"34956",15.7774
"34957",15.1041
"34958",15.0384
"34959",14.4894
"34960",15.3315
"34961",15.2141
"34962",15.2663
"34963",15.8631
"34964",15.7201
"34965",15.01
"34966",12.9105
"34967",15.5492
"34968",18.1842
"34969",16.4415
"34970",16.6953
"34971",16.3212
"34972",15.8406
"34973",14.8591
"34974",14.3244
"34975",15.3053
"34976",15.1479
"34977",15.9078
"34978",15.5562
"34979",14.9212
"34980",14.906
"34981",15.0633
"34982",15.7488
"34983",17.1182
"34984",15.6768
"34985",17.4179
"34986",14.6854
"34987",15.0481
"34988",14.0404
"34989",14.9624
"34990",15.6603
"34991",16.0324
"34992",14.7344
"34993",15.4577
"34994",16.0249
"34995",14.8474
"34996",14.8751
"34997",14.944
"34998",14.9277
"34999",14.4589
"35000",14.3555
"35001",15.1227
"35002",16.0845
"35003",15.6141
"35004",15.6098
"35005",15.4125
"35006",15.2761
"35007",14.9937
"35008",15.2781
"35009",14.8418
"35010",14.1338
"35011",14.398
"35012",13.2592
"35013",12.9839
"35014",13.1534
"35015",13.428
"35016",12.1675
"35017",11.5585
"35018",11.3959
"35019",12.0796
"35020",12.0603
"35021",12.2704
"35022",12.4788
"35023",12.4175
"35024",12.8132
"35025",12.5123
"35026",12.2514
"35027",11.6445
"35028",12.3242
"35029",12.1777
"35030",12.5602
"35031",12.0395
"35032",12.303
"35033",11.3939
"35034",11.2731
"35035",12.4625
"35036",11.3209
"35037",12.1312
"35038",13.0007
"35039",13.1377
"35040",13.6861
"35041",12.9948
"35042",12.8532
"35043",12.9262
"35044",12.7043
"35045",12.6476
"35046",12.5469
"35047",12.6065
"35048",12.451
"35049",12.6093
"35050",12.7025
"35051",12.2436
"35052",12.4892
"35053",13.2412
"35054",12.6003
"35055",12.7327
"35056",12.5876
"35057",12.7676
"35058",13.153
"35059",11.9873
"35060",11.8908
"35061",11.8117
"35062",12.3702
"35063",12.6638
"35064",12.3349
"35065",12.3456
"35066",11.9732
"35067",11.9587
"35068",11.9184
"35069",12.2717
"35070",12.0552
"35071",12.3206
"35072",12.38
"35073",12.3418
"35074",12.306
"35075",12.1279
"35076",12.0506
"35077",11.7712
"35078",11.9429
"35079",12.6105
"35080",12.3214
"35081",11.6239
"35082",12.1189
"35083",12.2538
"35084",13.4938
"35085",12.9946
"35086",13.2955
"35087",12.8026
"35088",12.5355
"35089",12.6521
"35090",12.8137
"35091",13.0865
"35092",12.2609
"35093",11.9529
"35094",12.3332
"35095",12.2184
"35096",12.3147
"35097",12.2674
"35098",12.2146
"35099",12.5019
"35100",12.5994
"35101",12.5259
"35102",12.1981
"35103",11.7856
"35104",12.5721
"35105",12.8929
"35106",12.9326
"35107",12.8498
"35108",12.7622
"35109",12.7427
"35110",12.6434
"35111",11.732
"35112",11.709
"35113",12.1531
"35114",12.1195
"35115",12.0517
"35116",12.0494
"35117",12.0354
"35118",11.6085
"35119",11.5529
"35120",12.0443
"35121",12.0824
"35122",12.256
"35123",12.1943
"35124",12.2869
"35125",11.9748
"35126",12.0639
"35127",12.3414
"35128",12.5506
"35129",12.186
"35130",12.0364
"35131",12.115
"35132",12.8092
"35133",11.4915
"35134",11.7949
"35135",11.8047
"35136",12.2661
"35137",12.2448
"35138",12.1039
"35139",12.0399
"35140",12.1523
"35141",12.0315
"35142",12.2841
"35143",11.216
"35144",12.3878
"35145",12.3345
"35146",12.9023
"35147",13.0447
"35148",12.6556
"35149",12.6467
"35150",12.3633
"35151",12.4494
